id,title,release_date,description,baseline_score,developers,platforms,genres,release_year
1156780,Empires of the Undergrowth,2024-06-07,"Lead your Ant Colony to Dominance! Empires of the Undergrowth is an ant colony management game, in a fast-paced real-time strategy style. The player excavates their nest underground, constructing tunnels and chambers to store food and raise brood. On the surface, the ants claim territory, gather resources, overwhelm fearsome arachnids and clash with other colonies. Nest design, army size, composition and attack timing are key to securing victory. Missions are narrated from the perspective of a documentary film maker studying the ants, who offers intelligent insight into the goings-on of the colony and the undergrowth beyond. The primary game mode in early access is Formicarium, where you take ownership of a home colony of unique DNA-harvesting ants as they work to assimilate the desirable traits of their foes. You can upgrade them by playing one-off missions, sometimes with your home colony and sometimes with other ant species.",3.4714285714285715,"Hooded Horse,Slug Disco","Windows PC,Mac,Linux","Indie,Real Time Strategy,Simulator,Strategy",2024
1156803,Alan Wake II: Night Springs,2024-06-08,The dark and haunting world of Alan Wake II broadens further with the release of its first major expansion Night Springs. Dive deep into the surreal territory of the fictional TV show 'Night Springs' and embark on quests that are as bizarre as they are thrilling.,4.00115562403698,"Epic Games,Remedy Entertainment","Windows PC,PlayStation 5,Xbox Series","Adventure,Shooter",2024
1156849,Destiny 2: Echoes - Act 1,2024-06-11,"An aurora spreads across the stars, and from within its shimmering confines, a mysterious object materializes and falls to the surface of Nessus. Travel to the planet and begin your search for this object, known only as an Echo.",2.3157894736842106,Bungie,"Windows PC,PlayStation 4,Xbox One,PlayStation 5,Xbox Series","Adventure,RPG,Shooter",2024
1156986,Fallen Aces,2024-06-14,"The A.C.E.S. Watchful guardians of Switchblade City. Being taken down, one by one. Now it's up to one man, with two fists, to get to the bottom of it all. Fallen Aces is a crime noir FPS that plays right out of the '90s and looks right out of the comics.",3.9069767441860463,"Trey Powell,New Blood Interactive",Windows PC,"Indie,Shooter",2024
1156987,The Talos Principle II: Road to Elysium,2024-06-14,"Road to Elysium is a three-part coda that allows you to dive deeper into the world of The Talos Principle 2, reunite with beloved characters, and put your puzzle-solving skills to the test through a series of thought-provoking new stories.",4.333333333333333,"Devolver Digital,Croteam","Windows PC,PlayStation 5,Xbox Series","Adventure,Indie,Puzzle",2024
1157025,100 Space Cats,2024-06-16,Join the cutest adventure in the Space-themed with Cats in Space! Explore the charming hand-drawn artwork of Space location and cosmo-cats as you embark on a quest to find 100 adorable cats hidden throughout the game.,2.25,100 Cozy Games,Windows PC,Indie,2024
1157061,Cats and Seek: Kyoto,2024-06-17,"Hi folks! In this third series, we will explore Kyoto and greet the cats there Let's play hide and seek with the cats in Kyoto!",3.25,Noobzilla,"Windows PC,Linux","Indie,Point-and-Click",2024
1157087,Still Wakes the Deep,2024-06-18,1975. Disaster strikes the Beira D oil rig off the coast of Scotland. Navigate the collapsing rig to save your crew from an otherworldly horror on the edge of all logic and reality.,3.5045045045045047,"Secret Mode,The Chinese Room","Windows PC,PlayStation 5,Xbox Series",Adventure,2024
1157102,#Blud,2024-06-18,"Save your friends, fight off the vampire apocalypse, and survive the horrors of freshman field hockey practice in #Blud a delightfully zany animated dungeon crawler that blurs the line between action RPGs and hyperkinetic 90s cartoons.",3.0784313725490198,"Humble Games,Exit 73 Studios","Windows PC,PlayStation 4,Xbox One,Nintendo Switch","Adventure,Brawler,Indie,RPG",2024
1157162,"Honkai: Star Rail - Farewell, Penacony",2024-06-19,"Version 2.3 of Honkai: Star Rail, which includes: • New characters: Firefly and Jade • New Trailblaze mission: Farewell, Penacony • New area: The Radiant Feldspar • New gameplay modes: Divergent Universe and Apocalyptic Shadow • New quality of life updates • New main event: Origami Bird Clash • …and more!",3.6126126126126126,"HoYoverse,Cognosphere","Windows PC,Android,iOS,PlayStation 5","RPG,Turn Based Strategy",2024
1157163,Murky Divers,2024-06-19,"Co-op diving horror. Eliminate all traces of your employer's failed experiments from their abandoned underwater labs. Navigate your submarine, dive down with your crew, remove all corpses, but watch out for the abyssal terrors lurking.",3.1634615384615383,"Oro Interactive,Embers",Windows PC,"Adventure,Indie",2024
1157181,Chained Together,2024-06-19,"From the depths of hell, climb chained to your friends through diverse worlds. Solo or co-op, try to reach the summit and discover what awaits you there...",2.8664383561643834,Anegar Games,Windows PC,"Adventure,Indie,Simulator",2024
1157225,Workers & Resources: Soviet Republic,2024-06-20,Workers & Resources: Soviet Republic is the ultimate real-time soviet-themed city builder tycoon game. Construct your own republic and transform a poor country into a rich industrial superpower!,3.6911764705882355,"Hooded Horse,3Division",Windows PC,"Indie,Simulator,Strategy",2024
1157306,Elden Ring: Shadow of the Erdtree,2024-06-21,"The Shadow of the Erdtree is a fully-fledged expansion that features an all-new story set in the Land of Shadow. It adds a whole new map with 70 new weapons, ten new shields, 39 new Talismans, 14 new sorceries, 28 new incantations, 20 new Spirit Ashes, 25 New Ashes of War, 30 new armour sets, and new consumables and craftables.",4.390096878363832,"Bandai Namco Entertainment,FromSoftware","Windows PC,PlayStation 4,Xbox One,PlayStation 5,Xbox Series","Adventure,RPG",2024
1157319,Dystopika,2024-06-21,"Dystopika is a chill cyberpunk city-builder of dystopian dreams (or nightmares). No goals, no stress, no objectives. Just your imagination.",3.0945945945945947,Voids Within,Windows PC,"Indie,Simulator,Strategy",2024
1157404,Frogun Encore,2024-06-25,"Frogun Encore is a dashing standalone expansion/sequel to indie hit Frogun! Join now older Renata and Jake in a trek around the whole world to prevent the return of Beelzebub. Encore builds on Frogun's retro PS1/N64 formula. Plus, enjoy the whole adventure in true couch co-op.",3.4411764705882355,"Top Hat Studios,Molegato","Windows PC,Linux,PlayStation 4,Xbox One,PlayStation 5,Nintendo Switch,Xbox Series","Adventure,Indie,Platform",2024
1157406,Super Monkey Ball: Banana Rumble,2024-06-25,"Join AiAi and friends in Super Monkey Ball Banana Rumble, where you and up to 16 players can compete online across multiple game modes as you aim to become Top Banana! You can also work together with your favorite bunch in 4 player cooperative mode, or slip into a wonderfully crafted story in the all-new Adventure Mode experience!",3.8025751072961373,"Ryu ga Gotoku Studios,Sega",Nintendo Switch,"Adventure,Arcade,Platform",2024
1157414,Beyond Good & Evil: 20th Anniversary Edition,2024-06-25,"Swoop into the marvelous world of Hillys as action-reporter Jade to investigate the mysterious DomZ alien attacks alongside colorful characters, like her adoptive uncle Pey’j or the valiant Double H. Embark on this epic adventure in up to 4K, 60 fps with improved graphics, controls, and audio, along with brand-new autosave and cross-save features. Enjoy exclusive new rewards as you explore the planet and discover more about Jade’s past in a new treasure hunt throughout Hillys. Put your skills to the test thanks to the new speedrun mode and updated achievements, and learn more about the game’s development and secrets in the anniversary gallery! Armed with her daï-jo and faithful camera, Jade’s adventure will get you to freely explore Hillys, combat creatures large and small, infiltrate dangerous areas, solve enigmatic puzzles, play addictive mini-games, race the best hovercraft pilots, and take pictures of the whole experience.",3.944915254237288,"Virtuos,Ubisoft Entertainment","Windows PC,PlayStation 4,Xbox One,PlayStation 5,Nintendo Switch,Xbox Series","Adventure,Puzzle,Shooter",2024
1157416,Until Then,2024-06-25,"Mark, an average irresponsible high school student, tries to get by and find purpose in a humdrum life of scrolling, cramming, and traffic. He meets friends, both old and new, and embarks upon a seemingly never-ending trouble, until nothing is ever the same again. Until Then is a contemporary adventure game inspired by the Philippines, its lifestyle, and culture. Featuring a smartphone where mechanics of modern living come into play, chat with your classmates and explore the depths of social networks, where your replies and interactions may pose consequences.",4.2291021671826625,"Maximum Entertainment,Polychroma Games","Windows PC,Mac,Linux,PlayStation 5","Adventure,Indie,Visual Novel",2024
1157421,A Little to the Left: Seeing Stars,2024-06-25,"Seeing Stars is all about multiple solutions, with 100 stars to discover across 38 playful puzzles, and some extra cute visitors too.",3.6923076923076925,"Max Inferno,Secret Mode","Windows PC,Mac,PlayStation 4,Xbox One,PlayStation 5,Nintendo Switch,Xbox Series",Indie,2024
1157483,Oh Deer,2024-06-27,"One Hunter, and up to four more friends disguised as deer. In this thrilling game of hide-and-seek where every move could be the last. Will you blend in with the herd or stand out? Oh Deer...",2.9130434782608696,Cozy Cabin Studios,Windows PC,"Indie,Strategy",2024
1157488,Luigi's Mansion 2 HD,2024-06-27,"A remaster of the 3DS game for Nintendo Switch. Luigi's Mansion: Dark Moon gives players multiple mansions to explore, a variety of puzzles to solve and new ghosts to capture. Armed with the Poltergust 5000, a ghost-sucking, vacuum-like invention, Luigi must complete a number of missions assigned to him by Professor E. Gadd. Shining a light on the ghosts is no longer enough to stun them into immobility. Players need to activate a new strobe function to stun the ghosts before sucking them up with the Poltergust 5000. Every mansion is filled with unique puzzle elements and ghosts. Players must figure out how to defeat each one of them and find hidden clues and keys to unlock new areas.",3.606849315068493,"Tantalus Media,Nintendo",Nintendo Switch,"Adventure,Puzzle",2024
1157585,Married in Red,2024-06-29,"Married in Red is a short 2D RPG thriller-story game with visual novel and point-and-click elements set in South Korea that follows the story of Bok-su Go visiting her old friend from University, Da-jeong Choi, on her wedding day.",3.43,RachelDrawsThis,"Windows PC,Mac","RPG,Visual Novel",2024
1157643,Supermarket Simulator,2024-07-01,"Run your own supermarket. Stock shelves, handle cashier tasks, process online orders, design & expand. Set the prices based on the market. The mafia helped you start your venture so be prepared to face the consequences if you fail to make the nightly repayment to the mafia.",3.1335978835978837,Nokta Games,"Windows PC,PlayStation 5","Indie,Simulator,Strategy",2024
1157665,Final Fantasy XIV: Dawntrail,2024-07-02,"Final Fantasy XIV: Dawntrail is the fifth expansion pack to Final Fantasy XIV Online. The expansion will bring an abundance of fresh content, including an increased level cap, multiple new jobs, sprawling new areas, new allied tribes, new dungeons, and new core battle content such as FATEs, Hunts, Treasure Hunts, and sidequests, and much more.",3.7528735632183907,"Square Enix Creative Studio III,Square Enix","Windows PC,Mac,PlayStation 4,PlayStation 5,Xbox Series",RPG,2024
